ISO code,Country,Variable code,Variable name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
KWT,Kuwait,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,27101.2578125,31026.69921875,34653.171875,38171.46875,42625.71484375,51308.10546875,62510.36328125,78852.6796875,91728.90625,102017.1640625,113692.671875,125842.65625,140585.5625,157597.90625,172066.40625,184077.453125,192461.234375,199041.625,200296.65625,200342.046875,201599.75,206289.5625,209326.859375,215480.671875,220323.296875,226817.640625,233483.140625,239859.5625,255727.28125,263278.9375,265783.125,272688.4375,286452.09375,304833.78125,325157.25,354062.375,380997.34375,392344.09375,406938.625,408059.25,422368.96875,442956.5,455544.65625,516380.40625,591845.75,676074,757022.375,911441.6875,814816.0625,848094.125,1032932.75,840710.25,880748.0625,907858.5
LAO,Lao People's DR,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,5464.05908203125,5554.12646484375,5645.1826171875,5754.458984375,5868.7255859375,5982.80029296875,6095.744140625,6207.99365234375,6313.0595703125,6395.84912109375,6495.88232421875,6658.84912109375,6873.6005859375,7157.24755859375,7271.802734375,7468.71240234375,7676.57763671875,8132.18798828125,8817.2373046875,9970.3583984375,11119.10546875,12105.6396484375,13105.701171875,14202.2158203125,15466.880859375,16737.828125,18296.30078125,19725.296875,20936.935546875,23270.404296875,24781.4921875,26711.923828125,30174.474609375,33282.83984375,37254.015625,41804.953125,47650.6328125,57199.22265625,67815.1484375,79309.828125,88858.3828125,99207.921875,111747.15625,123809.4765625,141527.390625,150749.640625,173794.546875,187939.34375,198606.328125,211606.328125,227240.9375,234249.328125,253199.96875,266699.9375
LBN,Lebanon,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,40074.1875,41360.71875,43100.39453125,46336.83984375,48877.45703125,49877.15234375,48656.36328125,48880.9921875,48769.8203125,48828.6796875,48699.34765625,49543.44140625,47968.6484375,47544.62890625,49470.0859375,52981.546875,54534.22265625,59114.05078125,60652.6796875,59766.546875,60186.0546875,61337.8984375,62360.546875,64112.69140625,66240.296875,68825.1796875,71776.25,75290.96875,82208.546875,92127.8046875,107004.1875,130483.328125,166362.15625,220433.96875,292537.34375,350832.0625,382356.625,420970.75,466231.90625,521733.5,574229.4375,623914.25,668845.125,728240.75,777110.625,809057.0625,845107.625,866097.3125,733259.5,777105,386667.34375,492057.59375,491755.34375,489297.71875
LBR,Liberia,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,6066.3427734375,6305.802734375,6459.2138671875,6622.3681640625,6779.654296875,6947.783203125,7045.189453125,7109.47900390625,7196.81884765625,7236.6376953125,7345.24951171875,7508.09326171875,7824.7509765625,8062.61669921875,8381.751953125,8729.78125,8790.400390625,8834.28515625,8946.716796875,9008.4189453125,9004.1083984375,8885.69140625,8746.306640625,8623.392578125,8488.5166015625,8326.4716796875,8109.5966796875,7805.0859375,7539.212890625,7283.77978515625,7021.857421875,6781.5263671875,6743.79296875,6932.927734375,7275.3330078125,7675.173828125,7462.99072265625,7709.16455078125,7957.119140625,7938.93310546875,7887.994140625,7825.89404296875,7961.7177734375,8726.4140625,9450.279296875,10401.1884765625,11349.8291015625,12506.078125,12846.2626953125,15138.3779296875,14852.0693359375,18287.01171875,20492.8671875,21678.1015625,25111.341796875,25231.689453125,24997.60546875,20418.365234375,21426.357421875,22432.982421875
LCA,Saint Lucia,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,249.482696533203,302.734466552734,353.365844726563,401.165802001953,444.755035400391,494.877502441406,558.101257324219,601.369812011719,678.671936035156,757.73876953125,840.882690429688,943.339782714844,1026.55554199219,1080.46301269531,1145.07092285156,1235.33068847656,1285.72644042969,1247.73498535156,1210.06384277344,1197.54956054688,1157.66760253906,1133.82446289063,1125.07702636719,1112.17065429688,1175.61645507813,1211.82934570313,1319.02368164063,1454.80627441406,1601.30749511719,1769.03369140625,1964.48559570313,2174.814453125,2411.03271484375,2697.15625,3097.81640625,3691.13354492188,4577.53662109375,5569.52587890625,6949.8740234375,8602.6953125,10337.0048828125,11682.0166015625,12260.9814453125,12519.30078125,12640.8212890625,12755.6435546875,13215.6669921875,13682.1611328125,15111.2685546875,16637.46484375,17201.3984375,19231.822265625,19722.892578125,20115.638671875
LKA,Sri Lanka,cn,Capital stock at current PPPs (in mil. 2021US$),24077.64453125,25266.814453125,26658.615234375,27544.62890625,28525.068359375,30001.8828125,31218.568359375,32044.287109375,33220.26953125,34625.31640625,35890.82421875,37298.19140625,38745.3359375,40426.04296875,41915.69921875,43044.9453125,44578.2109375,46323.2578125,48600.09765625,51585.25390625,54989.83203125,58060.73828125,61642.515625,66326.8671875,70973.46875,74300.7890625,74476.40625,72597.453125,69270.515625,69813.4765625,76662.3515625,86728.5390625,100703.9609375,121569.2109375,144743.09375,164511.921875,159916.609375,143315.515625,126218.1953125,112561.6484375,105504.2890625,102094.609375,99476.734375,100914.546875,105512.2890625,116092.7578125,122522.03125,127822.5703125,132782.359375,138095.90625,143886.0625,148560.546875,158242.578125,167811.953125,186906.234375,208240.625,238788.21875,279245.59375,332903.625,397812.9375,472809.1875,544532.75,603268.1875,666749.875,731813.3125,795987.8125,872712.1875,960694.625,1006207.6875,1034143.875,1063740.125,1074620.875,1099342.625,1103390.25
LSO,Lesotho,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,1302.81201171875,1264.87243652344,1249.42248535156,1250.21594238281,1262.27294921875,1286.84912109375,1295.76110839844,1323.95703125,1345.76281738281,1363.95983886719,1382.53564453125,1423.14562988281,1473.70336914063,1569.85510253906,1651.57604980469,1781.69458007813,2011.74536132813,2349.41235351563,2601.103515625,2991.69067382813,3335.09619140625,3678.20947265625,4150.89111328125,4266.0302734375,4479.12939453125,4844.7646484375,5026.65673828125,5215.8857421875,5574.34765625,5978.7568359375,6476.7900390625,7175.990234375,8001.6923828125,8553.9140625,9149.556640625,9845.728515625,10576.9150390625,11336.37109375,11947.6865234375,12383.6787109375,12765.4853515625,13097.8447265625,13346.0458984375,13641.5546875,13857.3798828125,14001.451171875,14655.6796875,16321.826171875,19038.19921875,22574.103515625,26461.353515625,28867.3125,29097.521484375,29332.095703125,29845.955078125,32483.77734375,32888.84375,32758.396484375,30197.859375,28581.67578125,26870.8046875,24958.541015625,25951.59765625,26754.080078125
LTU,Lithuania,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119708.921875,122186.640625,123651.7265625,124433.40625,124646.5625,124556.8515625,127746.8515625,131495.0625,140236.046875,146608.15625,146295.671875,157660.375,153287.109375,163915.296875,167337.6875,168168.359375,193575.9375,221665.25,245747.703125,249838.484375,303349.4375,312385.21875,323042.6875,353383.375,347627.0625,362564.59375,374469.09375,383348.375,403653.46875,434925.5625,463076.375,491462.84375,512048.53125,531646.4375
LUX,Luxembourg,cn,Capital stock at current PPPs (in mil. 2021US$),12165.4052734375,12864.947265625,13862.0419921875,15233.166015625,16393.263671875,17433.001953125,18480.322265625,19812.81640625,21060.306640625,22084.001953125,23165.328125,24518.630859375,25955.935546875,27292.546875,28820.34375,30158.251953125,31157.498046875,31656.669921875,32102.3984375,32886.69140625,34194.83984375,35746.12109375,37406.78125,39284.9453125,40873.50390625,42243.859375,43528.98046875,45164.66015625,46780.109375,48333.84765625,49757.67578125,50012.09375,49626.37109375,48601.96484375,47997.4609375,47819.4921875,49582.48828125,52604.78125,56633.46875,61321.93359375,66109.2734375,72546.2421875,77672.578125,84738.9609375,91046.546875,96095.5859375,99331.7265625,100648.1015625,102204.546875,105278.625,111282.0546875,104413.703125,103456.8828125,112152.078125,115822.84375,133931.5,136080.609375,141736.3125,161352.96875,168183.6875,184375.46875,213002.578125,212352.78125,218812.03125,233881.296875,262075.828125,266088.625,267350.8125,273593.65625,291549.71875,292462.53125,306598.4375,315263.59375,321780.75
LVA,Latvia,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144332.0625,140871.375,139758.453125,137904.109375,135819.984375,133594.96875,132627.015625,132150.015625,135301.28125,137934.53125,130797.84375,135097.78125,155112.296875,171528.984375,170968.421875,187204.21875,245453.1875,256674.859375,315843.84375,315121.125,334880.375,394730.90625,394281.46875,433378.5625,454810.4375,433720.1875,461105.21875,473093.46875,494762.8125,521957.59375,537006.5,504702.3125,511160.53125,515984.09375
MAC,"China, Macao SAR",cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,3291.87744140625,3657.39208984375,4045.9443359375,4455.0703125,4892.7705078125,5359.88427734375,5856.244140625,6404.576171875,6993.48193359375,7636.63818359375,8305.814453125,9002.65625,9750.912109375,10495.62890625,11248.9794921875,12073.052734375,13146.7119140625,14218.611328125,15543.1259765625,16915.388671875,18443.033203125,20396.583984375,23477.0390625,26649.646484375,29660.158203125,32207.23046875,33782.609375,35433.37109375,36694.609375,38005.91796875,38263.6640625,38570.81640625,39139.921875,40821.5703125,43779.13671875,49590.7109375,60215.15234375,77703.2578125,98344.1015625,119260.9453125,139593.984375,154433.5,162797.234375,173559.265625,185772.828125,198707.5,209012.0625,215188.203125,223605.109375,229520.828125,232499.859375,235039.28125,237439.515625,240792.21875
MAR,Morocco,cn,Capital stock at current PPPs (in mil. 2021US$),20600.443359375,21626.484375,22416.400390625,23516.26953125,24400.30859375,24552.81640625,24515.966796875,24105.1875,24463.076171875,24196.3125,24279.482421875,24373.16015625,24950.41796875,25834.15625,26409.806640625,27110.34765625,27625.041015625,28885.66796875,30026.048828125,31244.533203125,33510.25,35597.35546875,37137.98828125,38510.0234375,39621.90625,44966.1015625,51538.52734375,59177.125,62924.13671875,66444.078125,69967.546875,75052.5703125,87157.515625,107917.8671875,140466.9375,176370.578125,200484.28125,229317.65625,266516,314635.0625,374228.1875,443167.09375,524087.96875,613796.5625,702815.25,780015,826588.5,810139.375,745202.1875,668978.8125,600463.6875,547396.875,512169.9375,492478.1875,489820.9375,504687.03125,549766.5625,637894.5,786104.875,1000929,1262895.125,1458946.875,1505129.375,1495036.375,1380918,1508207.625,1598197.875,1642727.375,1491713.25,1439271.25,1575437.875,1325512.75,1368841.25,1405715.25
MDA,Republic of Moldova,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52138.16796875,52348.859375,53070.92578125,54322.11328125,54338.24609375,53445.4765625,52818.609375,52098.875,51456.19140625,50387.89453125,49228.31640625,48579.15625,48018.48828125,47737.9921875,47694.8515625,47968.703125,48311.12890625,48990.07421875,49925.91015625,49435.6953125,49554.3984375,50070.66796875,56522.9296875,73989.4453125,76357.421875,78737.1484375,80346.71875,81246.8984375,98130.9453125,117109.4765625,137281.875,155147.265625,158061.25,150590.984375
MDG,Madagascar,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,12686.5048828125,12545.984375,12338.6220703125,12297.7529296875,12321.236328125,12314.916015625,12319.2001953125,12405.884765625,12628.2978515625,12904.61328125,13163.806640625,13546.1533203125,13693.3525390625,13841.5771484375,14063.61328125,14257.9033203125,14328.458984375,14434.607421875,14492.2919921875,15001.8818359375,15396.625,14497.3203125,12861.1435546875,11619.265625,11078.1142578125,11171.8359375,11710.4130859375,12640.123046875,14116.63671875,16053.4306640625,18751.703125,21251.564453125,24906.033203125,29570.828125,34710.875,39614.26171875,42696.0390625,43951.7890625,45336.828125,46357.6015625,47429.578125,49103.9609375,49695.7109375,51335.5625,54133.92578125,57033.6328125,61984.5703125,69561.7734375,83342.546875,97250.1484375,109166.4765625,117514.7578125,112365.4921875,106166.5625,102784.796875,107390.7265625,102777.7265625,104234.234375,114972.7265625,114503.5,114656.3671875,139624.59375,146887.09375,153387.859375
MDV,Maldives,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,123.404029846191,133.940307617188,143.894744873047,154.074188232422,165.688034057617,179.536743164063,182.366577148438,189.896697998047,206.920562744141,228.059600830078,287.75927734375,359.975280761719,428.652038574219,504.064208984375,599.089294433594,702.647521972656,811.71142578125,927.159240722656,1051.251953125,1184.86706542969,1334.97534179688,1490.99877929688,1660.27270507813,1840.97131347656,2027.73291015625,2193.69287109375,2396.38232421875,2665.57885742188,2934.45581054688,3247.48413085938,3476.25439453125,3739.54345703125,4001.38012695313,4432.46875,5051.689453125,5885.45947265625,7006.28662109375,8732.6943359375,11229.13671875,13350.837890625,15663.736328125,17793.177734375,18354.05859375,19719.45703125,23524.32421875,32771.21875,48766.59765625,58799.46875,67979.7578125,77022.2109375,83260.03125,81650.0390625,84392.546875,86358.3828125
MEX,Mexico,cn,Capital stock at current PPPs (in mil. 2021US$),338703.53125,360186,386926.28125,410378.15625,437958.28125,468861.0625,510189.96875,552059.9375,589373.4375,626663.3125,669954,705242.4375,752071.9375,808238.5,868993,947811.625,1023726.75,1106801.875,1215492.875,1299441.75,1388891,1467525.5,1571586.25,1682069.125,1812919.375,1959109.25,2011582.5,1947990.125,1908049,1928567.625,2020153,2184270,2292865,2318457.75,2382563,2469632.5,2529836.75,2598820.75,2698980.5,3003208.75,3134270.5,3299121.25,3487706,3692084.25,3942261.75,4011108.75,4131794.25,4386440.5,4702468.5,5022694.5,4982903.5,4942660,4900743.5,5202724,5568369,6042854,6207763.5,6388936,6598660,7544779.5,8714505,10178258,10467075,11590663,11506586,11640632,11914806,12151129,11721068,11289543,10760763,10393107,10592462,10838618
MKD,North Macedonia,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39181.4296875,40282.13671875,41062.30078125,41663.32421875,41979.59375,42493.1484375,43187.44921875,44546.50390625,47493.91796875,51773.5546875,57462.41796875,64861.1875,72997.015625,79815.5625,86815.8828125,94417.703125,106135.2734375,110226,123411.78125,131114.765625,142541.125,130139.078125,133811.359375,144175.5,149323.75,144341.0625,148961.203125,130558.671875,167379.4375,172672.0625,169649.984375,172719.5625,178673.484375,183974.75
MLI,Mali,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,703.934204101563,790.068908691406,871.30126953125,961.537719726563,1099.02197265625,1191.55041503906,1309.55627441406,1433.6767578125,1537.88720703125,1642.87475585938,1700.68725585938,1796.64562988281,1975.33605957031,2136.6064453125,2259.04467773438,2450.85400390625,2610.701171875,2847.35473632813,3121.63842773438,3349.22338867188,3499.62744140625,3628.25,3780.41845703125,3966.51440429688,4219.52197265625,4513.1025390625,4895.25830078125,5250.1962890625,5630.166015625,6100.83544921875,6684.06787109375,7246.06689453125,7842.35546875,8506.7822265625,9181.193359375,10772.9609375,12798.521484375,14707.4775390625,15979.4794921875,16701.970703125,17472.669921875,18595.337890625,19762.0390625,21121.51171875,22711.95703125,24509.57421875,26574.791015625,28334.962890625,31146.3125,34237.328125,38108.49609375,44119.203125,53004.703125,50518.36328125,56584.953125,59636.9296875,64046.875,74928.59375,76927.5703125,80174.1640625,78343.8359375,83201.1875,90702.1015625,98459.1640625
MLT,Malta,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,1215.50085449219,1249.55419921875,1320.90771484375,1414.02087402344,1530.9228515625,1621.72644042969,1721.30285644531,1799.2724609375,1877.89685058594,1963.18371582031,2092.79052734375,2212.25708007813,2340.16943359375,2504.12231445313,2720.85791015625,2964.11059570313,3188.28393554688,3418.3505859375,3660.88061523438,3914.28442382813,4217.33056640625,4566.5703125,5030.5693359375,5526.2744140625,5968.27099609375,6502.89892578125,6996.52685546875,7633.5068359375,8380.98046875,9229.3994140625,9969.7568359375,10650.4912109375,11197.85546875,12029.3681640625,12922.0322265625,13805.9697265625,14875.58203125,15862.251953125,16820.10546875,17959.876953125,19200.32421875,20756.82421875,22140.552734375,23607.490234375,25318.17578125,26948.384765625,28042.908203125,27069.75390625,27431.318359375,28913.115234375,29603.3671875,29656.17578125,32366.609375,35611.21484375,37043.7890625,39476.14453125,47141.484375,49178.0078125,52370.1484375,58119.46484375,51730.234375,54716.98828125,57671.9296875,60566.99609375,62101.96484375,67207.1953125,75803.8125,79427.125,85403,88354.2890625
MMR,Myanmar,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,4682.2333984375,5114.58203125,5510.68994140625,6349.12353515625,6161.81494140625,6455.41650390625,7160.6875,7640.158203125,8233.1279296875,8734.900390625,9150.2578125,9386.953125,9537.71875,9706.072265625,9939.3115234375,10486.78515625,11378.685546875,12495.1826171875,13558.1494140625,14809.212890625,16234.6513671875,17286.326171875,18117.7734375,18887.802734375,19461.802734375,19828.10546875,19557.8671875,19642.236328125,20257.513671875,20871.30859375,21597.208984375,22511.80078125,23756.33203125,25652.111328125,28310.681640625,31194.990234375,34189.30859375,37428.6640625,40936.09765625,44724.078125,49588.2265625,56517.3046875,66103.796875,79601.2265625,97856.375,121052.4375,150330.359375,192130.046875,249943.546875,322615.28125,273085.4375,456180.90625,540418.5625,618713.4375,662752,734929.4375,831626.1875,861099.875,913832.9375,1280550.125,1364905.625,1443007.625
MNE,Montenegro,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18826.2421875,18932.326171875,18921.095703125,18704.73828125,18496.537109375,18372.7890625,18438.724609375,18551.419921875,18778.193359375,18919.966796875,19065.201171875,19365.130859375,19828.24609375,20206.619140625,20679.1796875,21209.9609375,32154.71484375,30341.49609375,33586.9296875,31817.634765625,31376.853515625,34456.4140625,36418.890625,38805.0859375,37774.63671875,42730.26171875,41749.21484375,44225.21484375,48062.49609375,53045.11328125,53283.921875,55045.6328125,57030.60546875,58845.76171875
MNG,Mongolia,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,6156.71435546875,6670.1796875,7202.5048828125,7787.42578125,8398.369140625,9043.2861328125,9706.732421875,10421.5009765625,11209.865234375,12073.8828125,12809.869140625,13895.861328125,15091.078125,15985.845703125,16954.099609375,18020.908203125,19338.744140625,20539.90625,21804.41015625,23401.98828125,23217.59765625,23944.728515625,24370.837890625,25587.619140625,26270.107421875,26500.185546875,27030.462890625,28508.380859375,31638.177734375,36117.73828125,42439.01171875,51577.359375,64780.3984375,83872.125,105306.0703125,118873.6328125,124817.171875,131046.5859375,138514.6875,142237.9375,148106.8125,159868.3125,169735.09375,176564.046875,178135.078125,175608.875,167123.875,177524.21875,183884.65625,193279.53125,203664.640625,211116.484375,221573.8125,231470.578125
MOZ,Mozambique,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,7164.3671875,7201.517578125,7217.513671875,7240.11572265625,7274.400390625,7354.44287109375,7502.75390625,7614.3837890625,7796.1572265625,8057.55126953125,8432.82421875,8825.796875,9217.12890625,9592.3837890625,9995.25,10399.9443359375,10804.4111328125,11173.58984375,11511.412109375,11851.953125,12193.0888671875,12572.4287109375,12939.125,12637.755859375,12501.6748046875,12202.638671875,12286.3271484375,12985.3701171875,13355.419921875,13959.5556640625,15089.0751953125,16476.814453125,17600.939453125,18920.296875,20383.4609375,22261.228515625,23630.91796875,25275.443359375,27433.259765625,31616.021484375,35102.16015625,37779.01171875,41606.49609375,45351.26171875,48727.9765625,52177.23046875,55799.98046875,59564.72265625,64919.73828125,70740.1875,77644.59375,86216.53125,105234.6953125,125461.359375,143573.5625,155446.984375,182748.859375,182857.296875,179809.953125,202906.890625,208580,233400.296875,252989.40625,261282.875
MRT,Mauritania,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,7515.0810546875,8916.400390625,10664.01171875,11493.251953125,11773.9580078125,12035.2294921875,12311.830078125,13040.3720703125,14231.05859375,15099.951171875,16168.1064453125,17179.453125,18886.521484375,20886.572265625,23163.673828125,25208.333984375,28311.505859375,30842.466796875,31013.85546875,31692.0703125,32498.201171875,33593.2734375,34705.203125,35709.390625,37336.96875,38842.4765625,39861.8359375,40725.1796875,41233.65234375,41552.84765625,41590.25390625,41812.62890625,42720.6171875,43463.28515625,44350.58984375,45210.73046875,45523.56640625,45771.55859375,46715.9296875,47620.8828125,48514.15234375,49541.96484375,51526.8671875,54410.37109375,57072.1875,59892.6328125,63384.80078125,68063.703125,72473.421875,77285.8125,82300.96875,87138.7578125,92884.2265625,97936.578125,102691.3984375,103822.6953125,107973.0234375,112922.171875,107730.8828125,106496.65625,102149.1796875,106782.453125,110489.6796875,112055.7109375
MSR,Montserrat,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,577.625854492188,600.933410644531,625.928527832031,652.836547851563,679.768920898438,709.830932617188,741.469848632813,760.17529296875,782.58056640625,823.124145507813,862.415405273438,916.266357421875,968.966125488281,988.195251464844,1010.94696044922,1046.61413574219,1090.50280761719,1140.46228027344,1226.80578613281,1433.66479492188,1757.79699707031,1822.26672363281,1888.84106445313,1928.94946289063,1959.87512207031,1964.44519042969,1968.53491210938,2012.40246582031,2087.48852539063,2136.28393554688,2144.994140625,2154.005859375,2178.54345703125,2219.556640625,2244.01806640625,2255.94873046875,2246.21533203125,2232.61547851563,2223.64086914063,2210.16333007813,2187.31884765625,2159.35473632813,1885.21936035156,1598.21936035156,1473.10388183594,1440.24584960938,1394.84912109375,1284.30688476563,1222.67687988281,1190.84155273438,1006.54705810547,945.192993164063,956.161010742188,963.075866699219
MUS,Mauritius,cn,Capital stock at current PPPs (in mil. 2021US$),2158.65844726563,2269.8916015625,2351.61767578125,2481.08520507813,2563.43676757813,2667.28393554688,2739.2236328125,2843.52685546875,3002.21875,3143.3408203125,3445.22119140625,3618.7724609375,3749.203125,3905.17749023438,3972.021484375,4111.9404296875,4105.71044921875,4212.90966796875,4241.2216796875,4317.5712890625,4320.22900390625,4368.83544921875,4450.3974609375,4718.0908203125,4981.6259765625,5443.76171875,5857.564453125,6254.16015625,6691.0029296875,7053.271484375,7277.322265625,7495.35400390625,7620.07421875,7745.79345703125,7889.90576171875,8069.80615234375,8511.7509765625,9377.458984375,10829.71875,12668.283203125,15349.0400390625,18736.78515625,23417.892578125,29723.416015625,37772.83984375,45526.15625,50893.10546875,52193.66015625,50822.51171875,48977.671875,46256.4140625,44175.47265625,42656.0625,42332.16796875,42924.97265625,44485.5078125,48723.1796875,55619.05078125,65437.63671875,78544.3671875,92154.78125,101274.9140625,101688.8359375,101219.8046875,100730.4609375,102849.0625,104990.8828125,107847.7890625,105688.90625,109798.890625,113185.453125,117906.671875,121739.1796875,127058.0546875
MWI,Malawi,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,1223.66711425781,1280.82238769531,1343.28002929688,1432.84802246094,1517.93994140625,1521.03662109375,1601.43395996094,1727.83776855469,1784.20568847656,1864.60668945313,1894.43798828125,2043.36010742188,2266.4541015625,2413.669921875,2636.81787109375,2920.60083007813,3390.94189453125,3819.96240234375,4371.37109375,5436.232421875,6414.83203125,7822.345703125,8240.130859375,7941.32421875,8375.34375,8589.125,8954.9541015625,9152.6787109375,9892.3876953125,11257.9541015625,13060.5947265625,14411.2568359375,14744.6708984375,15194.015625,15823.3623046875,16585.662109375,17278.453125,18481.3125,19422.994140625,20359.103515625,20851.837890625,21370.791015625,21778.681640625,22309.576171875,23075.103515625,24289.546875,25766.494140625,27708.34765625,29627.48828125,32021.2890625,34598.45703125,37076.64453125,39604.296875,41639.9765625,43321.171875,42522.93359375,41124.18359375,39700.5625,36216.43359375,36122.578125,32179.5390625,29256.8828125,28922.498046875,29078.181640625,30215.158203125,33079.1953125,21741.9609375,26412.833984375,29370.16015625,32814.76171875
MYS,Malaysia,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,83483.3671875,84563.078125,85667.203125,87136.8203125,88628.90625,92366.0234375,96184.4375,101688.3828125,107222.3125,112831.0078125,118853.6171875,125556.0625,132487.90625,139669.328125,146016.515625,155697.71875,168097.328125,176872.9375,184266.875,195897.4375,207199.28125,220206.140625,236196.390625,252471.03125,272638.59375,299030.46875,330949.0625,362698.59375,395537,424966.875,448439.125,461416.5625,470246.3125,484729.78125,510562.9375,549434.625,594557.1875,647326,713118.3125,788800.25,884767.875,986204.3125,1097411.875,1127460.625,1157437,1212208.75,1270009.625,1328298.875,1388144,1451875.125,1522649,1613265.25,1731343.25,1865919.625,2001296.875,2155712.25,2296704,2454277.25,2639943.75,2809017,3041207,3265532.5,3486877.25,3678383.25,3862533.25,4022746.75,4084713.5,4205085.5,4309845.5
NAM,Namibia,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,3644.41235351563,3943.8896484375,4274.55078125,4621.13330078125,4979.666015625,5415.68798828125,5971.5849609375,6564.63623046875,7204.1005859375,7881.02490234375,8770.078125,9654.5654296875,10504.1689453125,11329.3681640625,12226.7119140625,13123.21875,13947.544921875,14774.8486328125,15586.8623046875,16342.056640625,17382.138671875,18280.423828125,18840.859375,18993.134765625,19000.93359375,19028.685546875,19039.30078125,19131.0625,19356.6796875,19688.873046875,20201.41796875,20227.505859375,20803.431640625,21428.00390625,22102.376953125,22978.623046875,24140.451171875,24871.64453125,26126.283203125,27320.861328125,28072.966796875,29618.21875,31012.830078125,32055.662109375,33303.71484375,34558.0390625,37689.4765625,43157.9453125,52311.58203125,65558.265625,79914.1796875,88404.3359375,87722.46875,98218.453125,101651.84375,99463.125,95899.0703125,94052.7421875,101530.1796875,103928.75,106544.90625,112364.0546875,114392.1640625,120450.71875
NER,Niger,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,45631.1015625,44672.61328125,44332.37109375,44403.6796875,44297.90625,43846.84375,43493.171875,43233.40625,43091.07421875,42375.87109375,42031.03125,41973.35546875,41296.26953125,42056.1484375,42982.90625,44435.04296875,44681.14453125,45635.56640625,46860.296875,48473.37109375,50406.55859375,52589.32421875,53577.4453125,53295.33203125,51712.8671875,52505.21875,51992.97265625,52077.234375,52173.234375,52226.3671875,52243.62109375,51635.93359375,51379.7265625,51565.90234375,51701.0078125,51712.79296875,51933.76171875,52086.7421875,52662.5703125,53019.01171875,53538.11328125,54307.84375,55435.6171875,56369.6015625,57258.8828125,58714.63671875,60845.88671875,64193.37109375,70560.09375,78798.46875,89067.921875,100027.6171875,116886.4140625,108470.390625,115058.390625,123041.21875,126774.0859375,142010.140625,142343.890625,152550.015625,158073.90625,158643.03125,165617.359375,170537.9375
NGA,Nigeria,cn,Capital stock at current PPPs (in mil. 2021US$),158543.765625,169136.671875,183023.40625,198125.09375,215205.84375,237842.1875,259513.59375,284464.09375,306070.34375,332650.34375,360017.71875,391162.90625,420396.15625,452820.21875,493688.96875,551549.125,604442.1875,643863.5625,674672.875,713119.0625,816111.3125,918128.4375,1029450.875,1160124.75,1260031,1401979.875,1610476.75,1861430,2091252,2280739.5,2479987.75,2753805.5,3040051.25,3328215,3584915.5,3699134.5,3176114.25,2320044.75,1668870.25,1254415.375,983887.3125,807496.5,693768.5,621231.9375,574040.625,546480.375,542089.5,565394.5625,622477.3125,715323.5625,859540.5,1078038.125,1424334.375,1984070.125,2731850.5,3328861.5,3646857,3943684.5,4238885,4524018.5,4728529,4707711,4134405,3960532,3850059.75,3602163.5,3417361.75,3465675.5,4370208,6125918.5,7814045.5,10090135,10305527,10492865
